CompNo,StasName,Latitude,Longitude,timestamp,hour,Temperature,wind_speed,WindDir,Humidity,Pressure,solar_irradiance
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,10,25.2,8.9,173,50,"1,005.10",872.6
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,11,26.4,9.2,178,47,"1,005.40",1027.22
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,12,27.4,7.6,184,43,"1,005.10",1093.01
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,13,28.6,6.8,200,41,"1,004.70",1153.12
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,14,29,7.3,208,41,"1,004.30",1023.7
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,15,29,8.7,195,42,"1,003.90",876.19
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,16,29.2,8.9,196,41,"1,003.40",681.83
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,17,28.8,8.9,193,43,"1,002.90",334.61
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,18,28.1,8.6,194,45,"1,003.10",105.54
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,19,26.5,8.8,174,49,"1,003.40",0
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,20,24.2,8.9,149,55,"1,003.80",0
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,21,22.7,7.8,147,61,"1,004.30",0
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,22,22,7.5,157,65,"1,004.90",0
213,CAPE TOWN WO,-33.96,18.6, 11-Jan-2021,23,21.7,7.8,159,66,"1,005.10",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,0,21.2,7.2,153,67,"1,005.20",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,1,20.8,6,151,70,"1,005.30",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,2,20.2,5.3,163,72,"1,005.10",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,3,20.3,5.3,182,73,"1,005.00",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,4,19.7,4,215,78,"1,004.60",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,5,18.6,3.9,236,82,"1,004.70",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,6,18.7,3.9,251,83,"1,004.90",110.25
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,7,18.9,4.5,242,80,"1,005.60",229.48
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,8,21.8,5,245,71,"1,006.10",443.11
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,9,25.4,4.4,220,54,"1,006.20",641.57
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,10,27.1,5.2,228,50,"1,006.30",922.59
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,11,30,5.5,207,43,"1,006.20",950.77
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,12,30.2,4.2,194,43,"1,006.40",1091.1
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,13,30.4,8.1,217,45,"1,006.50",1151.89
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,14,28.7,8.1,216,49,"1,006.20",984.7
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,15,26.8,8.1,220,56,"1,006.10",917.19
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,16,25.8,8.2,225,59,"1,006.10",682.47
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,17,25.9,7.8,226,59,"1,005.60",341.42
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,18,24.5,6.3,218,62,"1,005.50",106.02
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,19,26.3,5.9,208,59,"1,005.70",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,20,24,7.3,149,67,"1,005.90",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,21,23.5,6.1,151,68,"1,006.00",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,22,23.3,5.4,148,66,"1,006.40",0
213,CAPE TOWN WO,-33.96,18.6, 12-Jan-2021,23,22.4,4.2,147,68,"1,006.60",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,0,22.2,4.4,139,71,"1,006.50",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,1,21.3,2.4,138,74,"1,006.50",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,2,21.7,1.3,211,74,"1,005.80",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,3,20.6,3,260,80,"1,005.20",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,4,21.6,3.4,231,74,"1,005.10",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,5,21.8,4.1,211,75,"1,005.10",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,6,21.5,5.8,217,78,"1,005.40",112.54
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,7,23.5,4.9,210,71,"1,005.70",214.94
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,8,25.8,4.4,174,62,"1,006.00",441.88
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,9,27.9,3.5,151,55,"1,006.20",692.58
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,10,29.2,3.1,152,51,"1,006.00",877.31
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,11,30.7,4.6,168,47,"1,006.20",994.17
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,12,28.6,9.4,169,54,"1,006.30",1168.26
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,13,31.7,7.9,170,43,"1,005.50",1098.67
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,14,31.5,6.1,164,42,"1,004.80",1015.06
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,15,30.1,9.4,189,49,"1,004.60",924.41
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,16,30.1,9.6,193,49,"1,003.60",682.39
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,17,31,9.5,177,46,"1,002.40",324.55
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,18,29.1,9.4,151,50,"1,002.10",116.58
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,19,26.5,8.4,147,57,"1,002.30",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,20,24.5,7.5,158,63,"1,002.40",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,21,23.9,5.8,153,63,"1,002.70",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,22,22.8,3.9,137,67,"1,003.00",0
213,CAPE TOWN WO,-33.96,18.6, 13-Jan-2021,23,22.6,1.9,147,71,"1,002.80",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,0,21.9,3.1,243,74,"1,002.50",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,1,21.7,3.9,225,73,"1,002.00",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,2,20.7,5.3,217,76,"1,001.40",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,3,20.5,5.6,205,78,"1,001.20",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,4,20.9,5.4,193,78,"1,000.90",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,5,19.8,4,213,79,"1,001.20",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,6,19,3.7,221,83,"1,001.50",106.73
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,7,19.7,2.8,214,80,"1,001.30",231.89
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,8,22.7,2.5,224,71,"1,001.60",451.1
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,9,25,2,197,61,"1,001.30",638.93
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,10,27.4,2,212,53,"1,001.20",881.56
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,11,30.5,1.6,247,46,"1,000.80",1053.51
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,12,31.9,2.4,282,41,"1,000.40",1174.25
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,13,32.7,3.1,270,40,999.9,1161.57
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,14,27.6,5.7,314,50,"1,000.00",1038.65
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,15,26.4,7.6,311,52,999.5,863.06
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,16,26.6,5.1,308,52,999.4,655.44
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,17,25.4,5.4,319,56,998.9,341.09
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,18,24.2,6.2,324,59,998.4,109
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,19,23.1,4.6,327,60,999.2,0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,20,20.1,2.9,304,70,999.6,0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,21,15.2,5.7,302,89,"1,000.40",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,22,16.2,6.9,318,93,"1,001.20",0
213,CAPE TOWN WO,-33.96,18.6, 14-Jan-2021,23,16.9,6.5,332,94,"1,001.60",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,0,17.8,5.1,337,91,"1,001.50",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,1,19,5.7,352,81,"1,001.90",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,2,19.8,6.9,360,79,"1,001.50",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,3,20.3,7.7,359,77,"1,000.60",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,4,20.2,7.1,5,80,"1,000.80",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,5,19,7.1,13,88,"1,000.90",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,6,18.9,6.7,30,89,"1,001.30",109.97
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,7,19.7,5.5,29,87,"1,001.90",233.13
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,8,20.4,5.1,360,89,"1,002.00",436.01
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,9,19.9,6.1,334,94,"1,002.40",705.45
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,10,19.6,7.1,325,95,"1,002.50",870.19
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,11,19.6,7,309,94,"1,002.70",1034.92
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,12,21,6.3,296,86,"1,003.30",1117.8
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,13,23.2,6.8,304,64,"1,003.20",1087.34
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,14,23.7,6.7,306,62,"1,002.90",1048.46
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,15,23.3,8,315,63,"1,002.70",864.5
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,16,23.7,8.2,303,61,"1,002.60",647.15
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,17,23.3,7.8,304,59,"1,002.50",334.92
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,18,21.5,6.9,315,70,"1,002.70",109.64
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,19,20.4,6.7,316,71,"1,003.00",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,20,19.3,6.3,308,79,"1,003.50",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,21,18.8,6.8,308,86,"1,004.30",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,22,18,5.3,315,89,"1,004.80",0
213,CAPE TOWN WO,-33.96,18.6, 15-Jan-2021,23,18.1,3.9,317,88,"1,004.90",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,0,18,4.4,313,88,"1,005.00",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,1,18.1,3.4,320,88,"1,005.30",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,2,18.2,3.5,329,91,"1,004.90",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,3,18.2,4.1,330,91,"1,004.40",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,4,17.7,4.3,319,92,"1,004.30",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,5,17.2,4.7,316,93,"1,004.60",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,6,17,5,314,94,"1,005.10",114.57
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,7,17.8,3.9,322,94,"1,005.60",226.45
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,8,18.6,4.8,327,92,"1,006.10",441.42
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,9,18.7,5.3,311,91,"1,006.40",654.25
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,10,18.9,5.8,310,87,"1,006.50",871.46
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,11,19.3,6.9,311,81,"1,007.10",1033.36
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,12,20.7,6.4,312,69,"1,007.10",1119.28
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,13,22.7,6.8,309,58,"1,006.90",1134.89
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,14,24.5,5.9,308,53,"1,006.50",1021.11
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,15,24.4,5.6,309,51,"1,006.30",862.8
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,16,24.3,6.1,308,55,"1,006.00",702.81
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,17,23.8,5.8,319,55,"1,005.80",322.37
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,18,23.2,5.2,326,59,"1,005.90",118.34
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,19,23.2,3.8,294,57,"1,006.30",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,20,21.1,4.5,213,65,"1,006.90",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,21,18.2,3.4,157,78,"1,007.20",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,22,17.2,2.9,143,85,"1,007.60",0
213,CAPE TOWN WO,-33.96,18.6, 16-Jan-2021,23,16.8,2.7,158,86,"1,007.70",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,0,16.3,2.2,156,87,"1,007.60",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,1,16.7,1.9,170,88,"1,007.50",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,2,17.4,2.6,201,84,"1,007.10",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,3,17.4,2.6,203,86,"1,006.60",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,4,17.5,2.7,210,85,"1,006.40",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,5,17.5,4,221,85,"1,006.50",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,6,17.3,4.4,224,87,"1,006.80",116.07
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,7,18,3.8,221,83,"1,007.20",231.41
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,8,20.4,3,208,70,"1,007.50",472.49
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,9,22.4,2.5,178,60,"1,007.30",705.09
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,10,24.2,2.9,194,51,"1,007.00",949.98
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,11,25.6,3.7,191,46,"1,007.00",1057.33
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,12,25,6.4,191,54,"1,007.10",1097.22
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,13,25,8.2,182,60,"1,006.60",1186.29
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,14,25.6,8.1,186,56,"1,006.10",1060.36
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,15,26.4,8.9,183,49,"1,005.50",894.97
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,16,25.8,9.2,186,50,"1,005.20",660.74
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,17,25.2,9.6,185,49,"1,004.90",329.4
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,18,24.5,9.4,182,50,"1,004.70",118.57
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,19,23.9,8.3,187,53,"1,005.10",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,20,22.3,8.2,195,57,"1,005.40",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,21,20.3,7.8,210,69,"1,005.80",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,22,22.3,7.1,191,61,"1,006.00",0
213,CAPE TOWN WO,-33.96,18.6, 17-Jan-2021,23,21.5,7.7,176,63,"1,005.40",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,0,20.7,7.2,179,65,"1,005.20",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,1,19.9,7,196,68,"1,005.10",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,2,20.2,5.8,206,72,"1,004.80",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,3,19.4,5,203,75,"1,004.30",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,4,18.9,4.9,215,78,"1,004.00",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,5,18.8,4.3,200,73,"1,004.10",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,6,18.3,4.6,226,76,"1,004.30",114.75
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,7,18.9,3.6,231,74,"1,004.60",230.71
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,8,20.8,2.9,233,67,"1,004.70",464.07
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,9,22.4,2.9,222,63,"1,004.50",705.16
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,10,24.9,2.6,221,52,"1,004.40",923.99
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,11,26.9,2.6,225,45,"1,004.40",1017.65
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,12,28,2.5,239,43,"1,004.20",1136.3
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,13,29.2,4.9,210,41,"1,003.70",1097.27
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,14,28.1,6.5,205,44,"1,003.60",1004.83
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,15,27.9,6.6,202,45,"1,003.30",930.16
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,16,27.3,7.2,197,47,"1,003.00",700.7
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,17,25.2,7,195,54,"1,002.70",335.98
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,18,23.2,7,200,61,"1,002.40",115.65
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,19,21.2,6.8,207,69,"1,002.50",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,20,19.6,6.3,212,75,"1,003.00",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,21,18.8,6.1,214,80,"1,003.40",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,22,18.5,6,216,81,"1,003.70",0
213,CAPE TOWN WO,-33.96,18.6, 18-Jan-2021,23,18.1,6.3,217,84,"1,003.90",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,0,18,5.9,208,86,"1,004.00",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,1,18,6.1,207,86,"1,004.20",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,2,18.2,6,202,89,"1,004.40",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,3,18.4,5.5,199,87,"1,004.60",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,4,18.3,4.7,199,88,"1,004.60",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,5,18.1,4.6,207,89,"1,004.90",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,6,18.1,4.9,228,90,"1,005.40",116.3
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,7,18.7,5.2,217,89,"1,006.20",218.26
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,8,20.9,5.2,205,79,"1,006.80",444.66
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,9,22.5,5.7,191,70,"1,007.40",655.84
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,10,24.3,5.3,183,58,"1,008.10",951.41
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,11,24.7,6.7,191,55,"1,008.70",979.46
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,12,23.9,8.7,187,57,"1,009.20",1182.39
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,13,24.9,9.7,192,51,"1,009.60",1102.28
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,14,24.6,8.9,188,48,"1,009.80",1031.28
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,15,24.4,9.7,183,47,"1,010.20",915.51
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,16,23.8,10.2,182,51,"1,010.20",660.96
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,17,23.6,9.9,180,51,"1,010.20",356.71
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,18,22.6,9.8,182,58,"1,010.20",116.06
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,19,20.7,10.3,177,71,"1,010.60",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,20,19.5,10.7,173,71,"1,011.00",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,21,19.2,9.5,165,70,"1,011.50",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,22,18.9,7.9,161,73,"1,011.90",0
213,CAPE TOWN WO,-33.96,18.6, 19-Jan-2021,23,18.9,8.1,167,71,"1,011.80",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,0,18.7,8.4,169,71,"1,011.70",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,1,18.9,7.5,176,69,"1,011.30",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,2,18.9,9.4,171,69,"1,010.90",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,3,18.4,8.7,171,70,"1,010.20",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,4,18.2,8.6,170,71,"1,009.70",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,5,17.9,7.6,171,71,"1,009.40",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,6,18.1,8.4,169,69,"1,009.50",114.84
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,7,19.4,5.8,170,63,"1,009.80",231.41
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,8,21.5,3.4,169,53,"1,009.90",439.74
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,9,24,1.6,206,41,"1,010.00",657.14
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,10,25.1,2,250,38,"1,009.60",911.97
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,11,26.6,2.3,259,38,"1,009.70",1081.05
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,12,26.2,5.7,212,40,"1,009.50",1146.27
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,13,26.7,7,204,40,"1,009.10",1133.88
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,14,26.1,7,201,43,"1,008.60",1008.33
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,15,25.6,7.9,202,47,"1,008.40",947.93
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,16,23.9,8.3,211,52,"1,008.10",671.03
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,17,22.8,8.8,206,56,"1,007.80",341.83
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,18,21.8,9.2,208,60,"1,007.50",111.17
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,19,20.8,8.3,215,65,"1,007.50",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,20,19.3,7.3,222,72,"1,007.60",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,21,18.3,7,231,77,"1,007.50",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,22,18.3,7.4,224,77,"1,007.80",0
213,CAPE TOWN WO,-33.96,18.6, 20-Jan-2021,23,17.5,6.7,233,80,"1,008.10",0
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,0,18.6,6.4,230,75,"1,008.00",0
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,1,17.4,4.7,223,82,"1,007.60",0
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,2,17.6,5.5,221,78,"1,007.10",0
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,3,16.1,5.8,232,85,"1,006.50",0
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,4,16,5.3,234,87,"1,006.10",0
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,5,18,5.6,217,76,"1,005.60",0
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,6,17.6,5.3,176,75,"1,005.80",113.87
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,7,18,5.3,224,75,"1,005.80",225.83
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,8,21.1,4.4,212,63,"1,006.10",474
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,9,22.6,3.8,207,57,"1,005.90",718.8
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,10,23.9,4,229,54,"1,005.90",968.01
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,11,24.6,4.8,215,49,"1,006.20",1069.28
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,12,25.6,5.8,215,49,"1,006.70",1137.55
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,13,25.3,6.6,211,54,"1,006.40",1129.42
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,14,23.8,7.4,209,61,"1,006.50",1009.45
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,15,21.7,8.9,208,71,"1,007.60",938.6
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,16,22,9.7,196,72,"1,007.70",704.62
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,17,20.2,8.6,206,80,"1,008.20",348.51
213,CAPE TOWN WO,-33.96,18.6, 21-Jan-2021,18,20.5,10.4,208,79,"1,009.20",119.4
